id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
9578090050,20140505T000000,830000,4,2.5,3400.0,9692,2.0,0,0,3,9,3400.0,0.0,2007,0,98052,47.708,-122.109
9268851800,20140505T000000,415000,3,2.25,1620.0,998,2.5,0,0,3,8,1540.0,80.0,2010,0,98027,47.5401,-122.027
2979800409,20140505T000000,416286,3,2.5,1408.0,989,3.0,0,0,3,8,1408.0,0.0,2005,0,98115,47.6856,-122.315
259500270,20140505T000000,478000,3,2.5,3040.0,4535,2.0,0,0,3,9,3040.0,0.0,2007,0,98056,47.51,-122.185
8562710520,20140505T000000,890000,5,3.5,4490.0,6000,2.0,0,0,3,10,3200.0,1290.0,2006,0,98027,47.5396,-122.073
8138870530,20140505T000000,419190,2,2.5,1590.0,1426,2.0,0,0,3,8,1590.0,0.0,2014,0,98029,47.5441,-122.013
6666830250,20140505T000000,712198,4,2.5,2450.0,4247,2.0,0,0,3,8,,0.0,2013,0,98052,47.7048,-122.113
3754700160,20140506T000000,397000,4,2.0,1440.0,7680,1.0,0,0,3,7,1200.0,240.0,1971,0,98034,47.7245,-122.2
1623300160,20140506T000000,450000,2,2.0,1100.0,3000,1.5,0,0,3,7,1100.0,0.0,1912,2005,98117,47.6797,-122.362
751000060,20140506T000000,353000,3,1.0,1350.0,7740,1.0,0,0,4,6,860.0,490.0,1947,0,98125,47.7098,-122.291
5701800030,20140506T000000,609000,4,2.5,2150.0,37981,2.0,0,0,3,9,2150.0,0.0,1985,0,98052,47.7227,-122.098
5469300270,20140506T000000,234000,3,,1490.0,8366,1.0,0,0,4,7,1010.0,480.0,1975,0,98042,47.375,-122.14
7625704005,20140506T000000,561000,3,2.0,2000.0,7000,2.0,0,0,3,7,2000.0,0.0,1916,1986,98136,47.5452,-122.393
1623300765,20140506T000000,469000,2,1.0,1030.0,4400,1.0,0,0,3,7,1030.0,0.0,1924,0,98117,47.681,-122.361
534000075,20140506T000000,329350,2,1.0,720.0,6687,1.0,0,0,3,6,720.0,0.0,1942,0,98117,47.7001,-122.362
2688100075,20140506T000000,488000,5,2.0,2020.0,5000,1.5,0,0,4,7,2020.0,0.0,1938,0,98117,47.6949,-122.37
3210400340,20140506T000000,279900,3,1.75,1580.0,8151,1.0,0,1,4,7,1100.0,480.0,1962,0,98198,47.3672,-122.312
8582010240,20140506T000000,606000,4,2.5,2110.0,13850,2.0,0,0,3,9,2110.0,0.0,1987,0,98027,47.5497,-122.077
7694600253,20140506T000000,312000,4,2.0,1300.0,7054,1.0,0,0,3,7,1300.0,0.0,1950,2013,98146,47.5071,-122.369
3176100110,20140506T000000,650000,3,1.5,1630.0,7475,1.0,0,1,3,7,1160.0,470.0,1940,0,98115,47.6725,-122.272
3524039209,20140506T000000,1135000,4,2.75,3370.0,8103,1.0,0,3,3,9,1970.0,1400.0,1970,2014,98136,47.5232,-122.383
3438500714,20140506T000000,325000,4,2.5,1890.0,6156,1.0,0,0,3,7,980.0,910.0,1980,0,98106,47.551,-122.356
9477001280,20140506T000000,425000,4,2.0,1520.0,7983,1.0,0,0,5,7,1520.0,0.0,1967,0,98034,47.7357,-122.193
4302200535,20140506T000000,219000,2,1.0,900.0,5160,1.0,0,0,3,6,900.0,0.0,1952,0,98106,47.525,-122.356
7282900025,20140506T000000,250000,3,1.0,1050.0,6874,1.0,0,0,3,6,1050.0,0.0,1954,0,98133,47.762,-122.355
4040800090,20140506T000000,390000,3,1.75,1260.0,6500,1.0,0,0,4,7,1260.0,0.0,1966,0,98008,47.6224,-122.116
114100745,20140506T000000,475000,6,3.0,3470.0,117612,1.5,0,0,3,7,3470.0,0.0,1924,0,98028,47.7663,-122.234
7805450110,20140506T000000,736000,4,2.5,2290.0,12047,2.0,0,0,4,9,2290.0,0.0,1988,0,98006,47.5599,-122.105
8643200020,20140506T000000,407000,4,2.25,2810.0,23400,1.0,0,1,3,7,1710.0,1100.0,1958,0,98198,47.395,-122.311
8656300380,20140506T000000,272000,3,2.5,1650.0,13816,2.0,0,0,3,7,1650.0,0.0,1998,0,98014,47.6553,-121.912
2923049372,20140506T000000,362000,3,2.25,1640.0,14374,1.0,0,0,4,7,1140.0,500.0,1963,0,98148,47.4476,-122.332
6301800020,20140506T000000,535000,3,2.5,1850.0,10109,2.0,0,0,3,8,1850.0,0.0,1991,0,98034,47.7163,-122.229
1843130980,20140506T000000,284000,4,2.5,2000.0,5390,2.0,0,0,3,7,2000.0,0.0,2003,0,98042,47.3732,-122.129
7019000050,20140506T000000,367500,3,1.5,1410.0,9647,1.0,0,0,3,8,1410.0,0.0,1961,0,98177,47.7608,-122.361
3649100306,20140506T000000,379900,4,1.75,1500.0,11600,1.0,0,0,4,7,1000.0,500.0,1955,0,98028,47.7373,-122.241
1023059365,20140506T000000,520000,3,2.5,2460.0,54885,2.0,0,0,4,8,2460.0,0.0,1980,0,98059,47.4996,-122.146
9564800145,20140506T000000,175000,3,1.0,1010.0,7034,1.0,0,0,3,7,1010.0,0.0,1954,0,98055,47.49,-122.22
9828702513,20140506T000000,460000,2,2.25,1230.0,929,2.0,0,0,3,8,1020.0,210.0,2004,0,98122,47.6191,-122.301
9510400100,20140506T000000,345000,4,2.5,2331.0,3826,2.0,0,0,3,8,2331.0,0.0,2007,0,98058,47.4444,-122.182
2558700090,20140506T000000,455000,5,2.5,2240.0,7770,1.0,0,0,3,7,1340.0,900.0,1978,0,98034,47.7198,-122.171
1777600230,20140506T000000,610000,4,3.0,2450.0,10117,1.0,0,0,5,8,1580.0,870.0,1967,0,98006,47.5694,-122.132
5631500866,20140506T000000,563000,4,3.0,3100.0,15480,2.0,0,0,3,8,2400.0,700.0,1996,0,98028,47.7466,-122.241
579002870,20140506T000000,612500,4,2.0,2060.0,5000,1.0,0,0,3,7,1030.0,1030.0,1949,2013,98117,47.6992,-122.379
109200730,20140506T000000,218000,3,1.75,1850.0,7684,1.0,0,0,3,8,1320.0,530.0,1979,0,98023,47.2975,-122.37
4037500110,20140506T000000,404000,4,1.75,1840.0,10720,1.0,0,0,3,7,960.0,880.0,1958,0,98008,47.6074,-122.125
8945100320,20140506T000000,136500,3,1.5,1420.0,8580,1.0,0,0,3,6,1420.0,0.0,1962,0,98023,47.3076,-122.362
1995200200,20140506T000000,313950,3,1.0,1510.0,6083,1.0,0,0,4,6,860.0,650.0,1940,0,98115,47.6966,-122.324
2771600350,20140506T000000,575000,3,1.75,2130.0,6500,1.0,0,2,3,8,1170.0,960.0,1954,0,98199,47.6424,-122.386
1068000520,20140506T000000,1225000,4,2.25,3490.0,6906,2.0,0,0,4,10,2280.0,1210.0,1928,0,98199,47.6424,-122.407
1223089050,20140506T000000,280000,3,1.75,,11800,1.0,0,0,4,7,1630.0,0.0,1971,0,98045,47.4863,-121.73
1954400060,20140506T000000,515000,3,2.5,1790.0,7167,2.0,0,0,3,8,1790.0,0.0,1989,0,98074,47.6176,-122.045
6641020160,20140506T000000,513000,4,2.5,2000.0,5684,2.0,0,0,3,8,2000.0,0.0,1996,0,98028,47.7443,-122.22
6070500055,20140506T000000,599000,4,2.25,2260.0,29930,2.0,0,0,4,8,1400.0,860.0,1977,0,98006,47.5689,-122.126
8961970510,20140506T000000,685000,4,2.5,3030.0,7864,2.0,0,0,3,9,3030.0,0.0,1999,0,98074,47.6075,-122.017
6150700394,20140506T000000,365000,3,1.5,1310.0,8160,1.0,0,0,3,7,1310.0,0.0,1950,0,98133,47.7291,-122.339
6751300065,20140506T000000,518000,3,1.5,1430.0,8000,1.0,0,0,4,7,1430.0,0.0,1956,0,98007,47.5874,-122.136
1829300210,20140506T000000,762300,4,2.5,3880.0,14550,2.0,0,0,3,10,3880.0,0.0,1987,0,98074,47.6378,-122.04
9471201175,20140506T000000,1580000,4,3.25,3760.0,10920,1.5,0,0,5,9,2400.0,1360.0,1950,0,98105,47.6687,-122.264
3396820150,20140506T000000,562000,5,2.25,3040.0,8111,2.0,0,0,3,8,3040.0,0.0,1984,0,98052,47.7157,-122.103
1952000150,20140506T000000,530000,5,2.5,2910.0,9636,1.0,0,0,4,7,1690.0,1220.0,1964,0,98008,47.5803,-122.119
7300200290,20140506T000000,650000,5,3.5,3480.0,36615,2.0,0,0,4,8,2490.0,990.0,1983,0,98075,47.5741,-122.05
7504021310,20140506T000000,525000,3,2.5,2970.0,11985,1.0,0,0,3,9,1770.0,1200.0,1995,0,98074,47.6359,-122.052
2436200715,20140506T000000,484000,2,1.75,1660.0,6000,1.0,0,0,3,7,1160.0,500.0,1942,0,98105,47.6624,-122.291
7135520780,20140506T000000,725126,4,2.5,3200.0,12369,2.0,0,0,3,10,3200.0,0.0,1998,0,98059,47.5273,-122.143
